title;abstract
PERGESERAN SUMBER INFORMASI DARI YOU TUBE KE TIKTOK PADA MAHASISWA ILMU KOMUNIKASI UNIVERSITAS NAUDLATUL ULAMA SULAWESI TENGGARA;"Nicky Astria Windiani Pergeseran Sumber Informasi dari Youtube ke Tiktok pada Mahasiswa Ilmu Komunikasi Universitas Nahdatul Ulama Sulawesi Tenggara Pembimbing  Muslan SJP MAP dan Pembimbing  Ashar Hasyim SIKom MAP

Penelitian ini bertujuan untuk mengetahui seperti apa pergeseran sumber informasi dari Youtube ke TikTok pada Mahasiswa Ilmu Komunikasi Universitas Nahdlatul Ulama Sulawesi Tenggara dengan batasan masalah untuk mengamati pergeseran dari indikator konvergensi media pada platform Manfaat penelitian ini untuk melihat seperti apa pergeseran sumber informasi yang terjadi Lokasi penelitian adalah universitas Nahdlatul Ulama Sulawesi Tenggara dengan metode yang digunakan yaitu metode kualitatif Penetuan informan ditentukan dengan purposive sampling berjumlah  orang Data dikumpulkan dan dianalisis dengan metode deskriptif kualitatif Teori yang digunakan yaitu teori Konvergensi Media olch Henry Jenkins Hasil penelitian menunjukkan bahwa pergeseran sumber informasi dari Youtube ke Tik Tok pada mahasiswa bersifat subjektif bergantung pada kebutuhan mahasiswa akan tren hiburan dan informasi ringkas Konvergensi yang terjadi cukup mampu menjelaskan perubahan preferensi mahasiswa untuk menyukai TikTok namun tidak cukup menggambarkan perubahan pilihan dalam sumber informasi Kebutuhan mahasiswa dan digitalisasi mengharuskan untuk menggunakan multiplatform sebagai sumber informasi Youtube dan Tik Tok memiliki keunggulannya masingmasing sehingga penggunaan platform secara bersamaan dan simultan adalah suatu keharusan

Kata Kunci Pergeseran Sumber Informasi Youtube TikTok Konvergensi"
PEMANFAATAN FACEBOOK SEBAGAI MEDIA KOMUNIKASI PEMASARAN ONLINE SHOP DI KOLAKA UTARA (Studi Pada Azzam Storee);"Ryswanto S  Pemanfaatan Facebook Sebagai Media Komunikasi Pemasaran Online Shop Di Kolaka Utara Studi Pada Azzam Storee Skripsi Program Studi Ilmu Komunikasi Fakultas Ilmu Sosial dan Ilmu Politik Universitas Nahdlatul Ulama Sulawesi Tenggara Kendari Dibimbing Oleh Syahruddin SIP MAP dan Asmurti SIKom MLKom

Skripsi ini membahas tentang pemanfaatan facebook sebagai media komunikasi pemasaran Online Shop di Kolaka Utara Studi Pada Azzam Storee Rumusan masalah dalam penelitian ini yaitu pertama untuk mengetahui Bagaimana komunikasi pemasaran digital marketing melalui media facebook yang digunankan owner Azzam Storee Dan yang kedua untuk mengetahui keunggulan dan kelemahan online shop Azzam Storee pada pemasaran melalui media Facebook Adapun tujuan dalam penelitian ini yaitu pertama untuk mengetahui bentuk penerapan komunikasi pemasaran digital marketing melalui media facebook yang digunankan owner Azzam Storee Dan yang kedua untuk mengetahui apa saja yang menjadi keunggulan dan kelemahan online shop Azzam Storee pada pemasaran melalui media Facebook Peneliti menggunakan pendekatan deskriptif kualitatif karena peneliti ingin mendeskripsikan hasil penelitian dengan menggunakan katakata tertulis dan mendeskripsikan hasil wawancara dari objek penelitian Hasil dari penelitian ini yaitu ada  strategi utama yang di terapkan di Azzam Storee yaitu pertama mempelajari sistem kerja online shop kedua pemilihan caption yang menarik dan yang ketiga Rajin memposting Keunggulan memakai Facebook sebagai media komunikasi pemasaran adalah terletak pada fiturfitur posting yang mudah digunakan seperti foto/video tandai orang perasaan/aktivitas singgah video siaran langsung warna latar belakang kamera GIF selenggarakan tanya jawab tata letak serta fitur mode gratis calon pembeli maupun penjual bisa melihat caption dan paling diandalkan adalah marketplace yang dibuat khusus untuk jual beli barang Kelemahannya terletak pada jangkauan Facebook Azzam Storee yang hanya bisa menyiarkan  teman dipostingan pribadi belum membuat fanpage yang jangkauannya lebih luas secara umum Facebook belum menyediakan partner kurir tetap yang menyulitkan pengantaran dengan cepat Ketika fitur mode gratis diaktifkan pengguna tidak bisa melihat postingan gambar dan hanya bisa melihat caption dari gambar tersebut Data penjualan Azzam Storee bulan Juli baju kaos  pcs KLW Deo Spray  pcs Dinda Skincare P ekonomis  paket Maxie Glow  paket celana distro  pcs

Kata kunci Facebook Online Shop Strategi Pemasaran"
POLA KOMUNIKASI ANTAR UMAT BERAGAMA DALAM MENJAGA TOLERANSI DI DESA PUTEMATA KECAMATAN LADONGI KABUPATEN KOLAKA TIMUR;"Pola Komunikasi Antar Umat Beragama Dalam Menjaga Toleransi Di Desa Putemata Kecamatan Ladongi Kabupaten Kolaka Timur Tujuan penelitian ini adalah untuk mengetahui pola komunikasi antar umat beragama dalam menjaga toleransi dan untuk mengetahui faktorfaktor pendukung antar umat beragama dalam menjaga toleransi di Desa Putemata Kecamatan Ladongi Kabupaten Kolaka Timur Penelitian ini merupakan penelitian kualitatif yang ditelaah dengan menggunakan deskriptif analisis kualitatif Waktu penelitian direncanakan selama kurang lebih  bulan di Desa Putemata Kec Ladongi Kab Kolaka Timur Data dalam penelitiang ini akan dianalisis dengan menggunakan teori adaptasi interaksi Hasil penelitian menunjukkan bahwa  Pola komunikasi antarumat beragama di Desa Putemata Kecamatan Ladongi Kabupaten Kolaka Timur berjalan dengan sangat baik berdasarkan  indikator yakni membentuk dasar mengenai hubungan dengan orang lain masyarakat Desa Putemata yang menjadi dasar komunikasi terjalin dengan baik bahwa mereka dengan latar agamaislam hindu prostestan dan katolik disatukan dengan mendiami tempat yang sama yakni desa Putemata Kecamatan Ladongi Kabupaten Kolaka Timur Adaptasi bersifat komunikatif masyarakat desa Putemata dalam interaksi mereka antar umat beragama selalu mengedepankan komunikasi yang efektif Bahkan masyarakat desa Putemata mayoritas mampu berbicara atau memahami beberapa bahasa seperti bahasa bali bahasa bugis dan bahasa tolaki Sifat hubungan antara para komunikator di desa Putemata terjalin terjalin terusmenerus menjadikan masyarakat desa putemata tidak menjadi fanatisme beragama untuk menjaga hubungan yang baik sesama agama saja tetapi hubungan yang baik tetap terjalin antar beda agama  Faktorfaktor pendukung pola komunikasi antar umat beragama dalam menjaga toleransi di Desa Putemata Kecamatan Ladongi Kabupaten Kolaka Timur antara lain mengedepankan komunikasi persuasif gotong royong dan tidak membedakan agama atau keyakinan satu dengan yang lainnya

Kata Kunci Komunikasi Antar Umat Beragama Pola Komunikasi Teori Adaptasi Interaksi"
STRATEGI TELISIKID DALAM PENGEMASAN BERITA DI SETIAP RUBRIK;"Salfino Septiyadi Strategi Telisik Id Dalam Pengemasan Berita Di Setiap Rubrik Pembimbing | Maslan Pembimbing II Asmurti

Perkembangan teknologi informasi dan komunikasi saat ini sangat pesat hal ini memberikan peluang besar terjadinya praktik komunikasi yang lebih efektif dibandingkan dengan masa lalu Penelitian ini bertujuan untuk mengetahui apa saja strategi Telisik id dalam mengemas setiap rukriknya berdasarkan teori nilai berita yang dikemukakan oleh Mancher Teorinya menyebutkan kategori penting adalah berita yang didalamnya memenuhi kriteria nilai berita timeliness consequence dan magninak sedangkan kategori menarik adalah berita yang didalamnya memiliki nilai benta proximity prominance dan human interest
Hasil penelitian inimenunjukkan balrwa strategi Telisikid dalam mengemas berita di setiap rubrik adalah berita yang di kemas oleh media Teiskid dalam rubriknya haruslah sebuah isu yang menarik dan bukan seremonial dalam menjadikan rubrik itu menarik untuk dibaca Telisik id mengedepankan kualitas berita itu sendiri dimana berita tidak akan dapat diterbitkan oleh media online Telisikid apabila narasumbernya hanya satu dan tidak memiliki kredibilitas di dalamnya Selain itu dalam media Telisikid menyediakan berbagai macam rubrik dan mempunyai rubrik yang berbeda dengan media lain salah satunya Mualaf Kendari Undercover Derita dan lainlain

Kata Kunci Strategi Rubrik Telisikid"
"PEMANFAATAN MEDIA PEMBELAJARAN ONLINE SEBAGAI MEDIA INTERAKSI MAHASISWA DENGAN DOSEN DI UNIVERSITAS NARDLATUL ULAMA SULAWESI TENGGARA
(STUDI PADA MAHASISWA ILMU KOMUNIKASI)";"Ida Rahma Sari Pemanfaatan Media Pembelajaran Online sebagai media interaksi dosen dan mahasiswa Di Universitas Nahdlatul Ulama Sulawesi Tenggara Studi Pada Mahasiswa ilmu komunikasi

Pembimbing I Muslan SIPMAP dan Pembimbing II Ashar Hasyim SIKomMAP

Pemanfaatan media pembelajaran online sangat membantu dosen dan mahasiswa karena walaupun tidak dapat bertemu namun tetap bisa melaksanakan proses pembelajaran Penelitian ini bertujuan untuk mengetahui pemanfaatan media pembelajaran online di universitas nahdatul ulama sulawesi tenggara studi pada prodi ilmu komuknikasi dan untuk mengetahui apa saja faktor pendukung dan penghambat pemanfaatan media pembelajaran online di Universitas Nahdatul Ulama Sulawesi Tenggara studi pada mahasiswa ilmu komuknikasi Manfaat penelitian ini secara teoritis secara praktis dan metodologis
Lokasi penelitian ini di Universitas Nahdatul Ulama Sulawesi Tenggara Jenis penelitian yang digunakan yaitu kualitatif teknik penetuan informan ditentukan dengan cara purposive sampling dengan jumlah informan  orang Data dikumpulkan dan dianalisis dengan menggunakan metode deskriptif kualitatif Teori yang digunakan yaitu teori belajar SORHasil penelitian ini menunjukkan bahwa dalam pemanfaatan media pembelajaran online di universitas nahdatul ulama sulawesi tenggara menggunkan media Whatsapp Zoom google meet dan classroom dari pemanfaatan tersebut di simpulkan faktor pendukung dari pemanfaatan media online adalah proses pembelajaran lebih santai banyaknya fiturfitur yang memudahkan dalam pembelajaran dan mahasiswa muda mencari jawaban di internet adapun hambatannya adalah jaringan yang kadang tidak stabil gedget yang tidak memadai jadwal tidak menentu materi sulit dipahami mahasiswa kadang tidak mengaktifkan kamera saat pembelaran berlangsung kuota yang digunakan juga terlalu banyak dan sulitnya mengukur dan mengevaluasi kemapuan mahasiswa Kata Kunci Media Pembelajaran online pemanfaatan media"
MAKNA PESAN SIMBOLIK BAJU BODO PADA ADAT BUGIS (STUDI PADA MASYARAKAT SUKU BUGIS DI KECAMATAN POLIPOLIA KABUPATEN KOLAKA TIMUR);"ABSTRAK

Lidiya Muliana Makna Pesan Simbolik Baju Bodo Pada Adat Bugis Studi Pada Masyarakat Suku Bugis Dikecamatan PoliPolia Kabupaten Kolaka Timur Pembimbing I Syahruddin dan Pembimbing II Ashar Hasyim

Baju bodo adat bugis jadi bagian berarti dalam tiap ritual serta aktivitas adat untuk warga di kecamatan Poli Polia guna baju tradisional tidak harrya pelindung badan pula jadi simbol bukti diri yang menempel pada baju tersebut Tata cara penelitian ini memakai pendekatan kualitatif dengan memakai teori semiotika Charles Sanders Pierce teknik pengumpulan informasi lewat observasi wawancara serta dokumentasi terhadap baju Bodo Bugis yang digunakan dalam bermacam konteks budaya Hasil penelitian menampilkan kalau baju Bodo Bugis mempunyai artı simbolik yang kompleks mencakup aspek bukti diri sosial status serta kedudukan gender termasuk status sosial Penelitian ini pula mengamati pergantian dalam pemakaian baju Bodo Bugis bersamaan waktu serta pengaruh modernisasi Ditemukan bahwa walaupun terjalin transformasi dalam desain serta material baju arti simbolik yang tercantum dalam baju Bodo Bugis senantiasa relevan serta berperan sebagai perlengkapan untuk mempertahankan peninggalan budaya serta bukti diri masyarakat Bugis

Kata Kunci Baju Bodo Bugis Makna Simbolik Budaya Bugis Identitas Budaya"
MODEL KOMUNIKASI BADAN PENGAWAS PEMILU (BAWASLU) PADA MASA KAMPANYE PEMILIHAN KEPALA DAERAH DI KABUPATEN KOLAKA TIMUR TAHUN 2020;"SULFIANA F Model Komunikasi Badan Pengawas Pemilu Bawashu Pada Masa Kampanye Pemilihan Kepala Daerah Di Kabupaten Kolaka Timur Tahun  Pembimbing | Prof Dr H Nasruddin Suyuti MSi dan Pembimbing  Bapak Hasdi Syahid Kasim SJP MAP

Artikel ini adalah hasil penelitian Model Komunikasi Badan Pengawas Pemilu Bawaslu Pada Masa Kampanye Pemilihan Kepala Daerah Di Kabupaten Kolaka Timur Tahun  Penelitian ini menggunakan metode kualitatif berbasis studi lapangan ini bertujuan untuk mengetahui proses pemilihan pemilihan kepala daerah di kabupaten Kolaka Timur dan untuk mengetahui model komunikasi calon kepala daerah kabupaten Kolaka Timur tahun  pada masa kampanye Wawancara semitersrtuktur dilakukan kepada  orang yang berbeda tempat Hasil penelitian ini menunjukan bahwa masingmasing calon kandidat melakukan kampanye di beberapa kecamatan dengan aman dan tertib calon kandidat juga memiliki visi dan misi yang baik hagi masyarakat dengan tujuan kesejahteraan masyarakat Namun dalam penelitian ini membuat masyarakat terkadang memiliki perbedaan pendapat antara satu dan lainnya atas pilihan mereka

Kata kunci Komunikasi Kandidat kepala daerah politik"
STRATEGI KOMUNIKASUPEMERINTAH DESA DALAM MENINGKATKAN PRODUKTIFITAS PERTANIAN (STUDI KASUS DESA RANTE BARU KECAMATAN RANTE ANGIN KABUPATEN KOLAKA UTARA);"Strategi Komunikasi Pemerintah Desa dalam meningkatkan Produktifitas Pertanian di Desa Rante Baru Kecamatan Rante Angin Kabupaten Kolaka Utara Tujuan penelitian ini adalah untuk mengetahui strategi komunikasi pemerintah desa dalam meningkatkan produktifitas pertanian di desa rante baru kecamatan rante angin kabupaten kolaka utara Penelitian ini merupakan penelitian kualitatif Waktu penelitian dilaksanakan selama  bulan di Desa Rante Baru Kecamatan Rante Angin Kabupaten Kolaka Utara Data dalam penelitiang ini akan dianalisis dengan menggunakan teori strategi Komunikasi dari Hafied Cangara Hasil penelitian menunjukkan bahwa strategi komunikasi pemerintah desa dalam meningkatkan produktivitas pertanian di Desa Rante Baru Kec Rante Angin Kabupaten Kolaka Utara belum berjalan secara efektif Hal ini dapat dilihat dari lima unsur strategi komunikasi dari Hafied Cangara yaitu Komunikator Penyusunan Pesan Penggunaan Media Tujuan Komunikasi Respon Masyarakat Dalam hal ini terlihat dari respon dari masyarakat masih ada yang belum mengetahui informasi mengenai peningkatan produktivitas pertanian yang dilakukan oleh pemerintah Desa Rante Baru Kecamatan Rante Angin Kabupaten Kolaka Utara Namun peneliti melihat bahwa tingkat efektifitas dalam pemilihan strategi dalam meningkatkan pemahaman masyarakat dengan menggunakan komunikasi dari pintu ke pintu

Kata Kunci Strategi Komunikasi Pemerintah Desa Produktivitas Pertanian"
DAMPAK PENGGUNAAN SMARTPHONE TERHADAP PERILAKU PESERTA DIDIK (STUDI PADA MADRASAHALIYAH NEGERI I KOLAKA UTARA);"DAMPAK PENGGUNAAN SMARTPHONE TERHADAP PERILAKU PESERTA DIDIK STUDI MADRASAH ALIYAH NEGERI I KOLAKA UTARA

Olch

Isman Hakiman

Penelitian ini bertujuan untuk mendeskripsikan dampak penggunaan smartphone terhadap perilaku peserta didik di Madrasah Aliyah Negeri  Kolaka Utara Adapun Jenis penelitian yang digunakan adalah penelitian kualitatif yakni untuk memahami fenomena tentang apa yang dialami oleh subyek penelitian misalnya perilaku persepsi motivasi tindakan dan lainlain secara holistik dan dengan cara deskripsi dalam bentuk katakata dan bahasa pada suatu konteks khusus yang alamiah dan dengan memanfaatkan berbagai metode alamiah Adapun teknik pengumpulan data yang digunakan adalah observasi wawancara dan dokumentasi Hasil dari penelitian menunjukkan bahwa dampak dari penggunaan smartphone terhadap perilaku peserta didik di Madrasah Aliyah Negeri  Kolaka Utara Kabupaten Kolaka Utara tampak dari masih banyaknya peserta didik atau siswa yang memiliki perilaku negatif ketika di sekolah terutama ketika peserta didik memiliki smartphone kebanyakan smartphone yang digunakan dapat mempengaruhi perilaku mereka dalam kesehariannya baik saat pembelajaran di kelas mereka tidak disiplin dalam belajar tidak bersikap jujur ketika sedang mengerjakan ulangan melakukan kecurangan dengan smartphone tidak bertanggung jawab terhadap tugas tugas sekolah Selain itu pelajar yang aktif menggunakan smartphone akan lupa waktu kewajibannya belajar akan sering di tinggalkan dan senang bermalas malasan sehingga sangat berpengaruh terhadap prestasi belajar siswa Penggunaan smartphon selain mempunyai dampak positif juga mempunyai dampak negatif yang akan berpengaruh baik atau buruk kepada kita tergantung kepada si pemakai smartphone Dampak positifnya yaitu dapat digunakan sebagai media informasi komunikasi dan media pembelajaran Sedangkan dampak negatifnya yaitu dapat mempengaruhi perilaku peserta didik membuat peserta didik malas belajar mengganggu konsentrasi belajar siswa mengganggu perkembangan anak dan juga pemborosan

Kata Kunci Smartphone perilaku dan peserta didik"
GAYA KOMUNIKASI INSPEKTUR DALAM MENINGKATKAN DISIPLIN PNS PADA KANTOR INSPEKTORAT KABUPATEN KOLAKA UTARA;"GAYA KOMUNIKASI INSPEKTUR DALAM MENINGKATKAN DISIPLIN PNS PADA KANTOR INSPEKTORAT KABUPATEN KOLAKA UTARA

Mirwana

Penelitian ini bertujuan untuk mengetahui gaya komunikasi Inspektur dalam meningkatkan disiplin Pegawai Negeri Sipil di kantor Inspektorat Daerah Kabupaten Kolaka Utara Jenis penelitian yang digunakan adalah metode deskriptif kualitatif yang pada hakikatnya ialah untuk mengamati orang dalam lingkungan hidupnya berinteraksi dengan mereka serta berusaha memahami bahasa dan tafsiran mereka tentang dunia sekitarnya Adapun teknik pengumpulan data melalui observasi wawancara dan dokumentasi

Hasil dari penelitian ini menunjukkan bahwa gaya komunikasi pemimpin dalam meningkatkan kinerja pegawai di Kantor Inspektorat Daerah Kabupaten Kolaka Utara mengarah kepada gaya komunikasi yang berimbang baik vertikal maupun horizontal yang disesuaikan dengan struktur organisasi Pimpinan menekankan komunikasi terjadi secara dua arah yang menimbulkan feedback atau umpan balik terbuka dalam menerima gagasan/pendapat serta masukanmasukan dari bawahan Gaya komunikasi tersebut sangat ideal dalam sebuah institusi atau organisasi karena gaya komunikasi seperti ini menjamin berlangsungnya berbagi informasi di antara para anggota dalam suatu organisasi Dalam memimpin bawahannya Inspektur Daerah selalu melibatkan partisipasi stafnya baik berkaitan mengenai pengambilan keputusan untuk yang harus ditetapkan maupun meminta masukan kepada staf dan pegawainya perihal pekerjaan yang akan dilaksanakan Pimpinan melihat pentingnya selalu melakukan komunikasi dua arah antara atasan terhadap bawahan dan juga anatara bawahan terhadap atasannya maupun di dalam memberikan kritik dan saran guna kemajuan organisasi

Kata Kunci Gaya komunikasi Inspektorat dan disiplin"
PERAN KOMI NIKASI PEMERINTAH DESA DALAM PENCEGAHAN COVID19 DI DESA PATOWONLA KABUPATEN KOLAKA UTARA;"PERAN KOMUNIKASI PEMERINTAH DESA DALAM PENCEGAHAN COVID DI DESA PATOWONUA KABUPATEN KOLAKA UTARA

Oleh

Misrah Rusdin

Penelitian ini bertujuan untuk mengetahui peran Komunikasi Pemerintah Desa dalam Pencegahan Covid di Desa Patowonos Kabupaten Kolaka Utara hambatan kursunikasi Pemerintah Desa dalam pencegahan Covid Di Desa Pasowomaa Kabupaten Kolaka Utara

Jenis penelitian yang digunakan adalah penelitian kualitatif dimana data yang disampaikan dalam bentuk verbal yang lebih menekankan pada persoalan kontekstual dan tidak terikat dengan perhiningan angkaangka Adapun teknik pengumpulan data melalui wawancara observasi dan dokumeniasi

Hasil dari penelitian bahwa peran komunikasi pemerintah desa dalam pencegahan Covid di Desa Patowonua Kabupaten Kolaka Utara sangat penting Karena dalam penanganan Covid pemerintah daerah dan desa serta masyarakat saling bekerjasama dalam memanus mata rantai Covid dengan cara menjalankan protokol kesehatan Komunikasi pemerintah di Desa Patowomus dapat dikatakan efektif yang melakukan pendekatan melalui beberapa kelompok dan dengan pendekatan infortratif dan persuasif yang dapat menumbuhkan rasa kepedulian danı responsive masyarakat turhadap masalah yang tengah dihadapi Respon poritif dari masyarakat yang mendukung dan menjalankan berbagai kebijakan yang dikzhuarkan olch pemerintah dan dilaksanakan olch Pemerintah Desa Patowontua dimana masyarakat di Desa Patowonua Kecamatan Lasusua Kabupaten Kolaka Ulara sebagian besar bersedia menjalankan protokol kesehatan yang dibuktikan dengan antusias masyarakat dengan adanya pembagian masker pembagian handanitizer dan penyediaan tempat cuci tangan di tempattempat tertentu Adapun hambatan komunikasi pemerintah dasa dalam pencegahan Covid  di Desa Pazowornaa terjadi karena faktor ketidaktahuan masyarakat terhadap kebijakan pemerintah karena hambatan komunikasi yang tidak sampai kepada masyarakat dan adanya resistensi atau penolakan terhadap kebijakan pemerintah akibat gencarnya informasi negatif yang diperoleh melalui media sosial

Kata Kunci Komunikasi Pemerintah Desa dan Covid"
"ANALISIS PENERIMAAN INFORMASI DI MEDIA ONLINE TENTANG COVID19

(Studi Di Masyarakat Desa Ponggiha Kec Lasusun)";"Pertanyaannya adalah apakah dalam masyarakat modern saat ini kita bisa lepas dari pengaruh media massa?ketika kita mendiskusikan sebuah topic aktual bisakah topic tersebut tidak berkaitan sama sekali dengan beritaberita yang disajikan Koran televisi Internet atau radio?apakah seorang dosen dalam mengajar bisa lepas dari sebuah buku apakah kita tidak perna sekalipun melihat televisi atau mendengarkan siaran rdiotak terkucuali tanyakan pula dari mana umumnya anak anak mengenal persidennya? Misalnya dari gurunya lalu gurunya mngenal presiden itu dari mana jawabannya tertentu dari buku atau media massa lain Sekarang ini banyaknya media dapat digunakan untuk mencari informasi ataupun materi guna untuk memenuhi meteri pendidikan saat dalam kesusahan untuk memecahkan suatu masalah media yang paling banyak dan paling sering digunakan dalam kalangan masyarakat dan media massa Hal ini memungkinkan bangi masyarakat dan bahkan siswa untuk mendapatkan bahan ajar yang lebih banyak apabila tidak menemukan buku untuk mendapatkan materi penting dan media online juga menjadi media penting untuk mendapat berita terbaru dan tercepat sehinggat tidak akan terlalu lama untuk mengetahui beritaberita terbaru yang sedang hangat

Kata Kunci Media Massa masyarakat media massa"
PENGARUH GAYA KOMUNIKASI KEPALA PUSKESMAS TERHADAP KINERJA PEGAWAI DI PUSKESMAS KATOI KABUPATEN KOLAKA UTARA;"Hamzah  Pengaruh Komunikasi Kepala Puskesmas Terhadap Kinerja Pegawai Di Puseksmas Katoi Kabupaten Kolaka Utara Skripsi Jurusan Ilmu Komunikasi Universitas Nahdlatul Ulama Sulawesi Tenggara Pembimbing  Syahruddin SIP MAP II Muslan SIP MAP

Di zaman globalisasi dan digital seperti sekarang ini dimana semua hal yang berkaitan dengan informasi bisa didapat dengan relatif mudah yang tentu saja membawa pengaruh atau dampak yang cukup besar bagi suatu instansi atau instansi Puskesmas Katoi Kabupaten Kolaka Utara juga membutuhkan kinerja pegawai yang baik untuk bisa menghasilkan output yang berkualitas sehingga mampu bersaing dengan instansi lain yang sejenis Tujuan yang akan dicapai dalam penelitian ini adalah untuk mengetahui pengaruh gaya komunikasi Kepala Puskesmas terhadap kinerja pegawai di Puskesmas Katoi kabupaten Kolaka Utara

Penelitian ini merupakan jenis penelitian kuantitatif dimana yang digunakan dalam penelitian ini menggunakan probability sampling yaitu penentuan dengan memberikan peluang pengambilan sampel yang sama kepada setiap unsur anggota populasi untuk dipilih menjadi anggota sampel Sedangkan teknik yang dilakukan adalah Simple Random Sampling Dikatakan simple sederhana karena pengambilan anggota sampel dari populasi dilakukan secara acak tanpa memperhatikan strata yang ada dalam populasi itu Jadi besarnya sampel dalam penelitian ini ditetapkan sebanyak  dari total populasi yaitu sebanayk  orang sampel Hasil uji Regresi menunjukkan bawhwa gaya komunikasi yang dilakukan oleh pimpinan Puskesmas Katoi sangat berpengaruh terhadap peningkatan kinerja pegawai pada Puskesmas Katoi Sehingga Hipotesis penelitian yang diajukan diawal penelitian diterima yaitu ada pengaruh yang kuat dan signifikan antara gaya komunikasi yang ditunjukkan oleh pimpinan Puskesmas Katoi terhadap peningkatan kinerja Pegawai Puskesmas Katoi Kabupaten Kolaka Utara Pengaruhnya secara bersamasama berada dalam kategori sangat kuat

Kata Kunci Gaya Komunikasi Kepala Puskesmas Kinerja Pegawai"
STRATEGI KOMUNIKASI SATUAN POLISI PAMONG PRAJA (SATPOL PP) DALAM PENCEGAHAN COVID19 DI KABUPATEN KOLAKA UTARA;"ALWALIA F   Strategi Komunikasi Satuan Polisi Pamong Praja SATPOL PP Dalam Penanganan Covid  Di Kabupaten Kolaka Utara Dengan Pembimbing  Bapak Prof Dr H Nasruddin Suyuti MSi dan Bapak Musian SJPMAP sebagai Pembimbing 

Tujuan dari penelitian ini adalah Bagaimana Strategi Komunikasi Satuan Polisi Pamong Praja SATPOL PP Dalam Pencegahan Covid  Di Kabupaten Kolaka Utara

Informan penelitian ini terdiri dari Kepala Satuan Pamong Praja dan Kepala Bagian di Kantor Satuan Polisi Pamong Praja Kabupaten Kolaka Utara Jumlah sumber eksplorasi adalah  orang jenis pemeriksaan bersifat subjektif Jenis informasi yang digunakan adalah informasi subjektif khususnya informasi yang diperoleh sebagai studi lapangan persepsi tulisan dan dokumentasi

Hasil penelitian menunjukkan bahwa Strategi Komunikasi Satuan Polisi Pamong Praja SATPOL PP dalam Penanggulangan Covid  di Kabupaten Kolaka Utara secara spesifik Pertama mengenal keramaian keramaian melalui sosialisasi kesejahteraan dengan memberdayakan masyarakat sekitar laksanakan konvensi kesejahteraan sebagai tim bersama semua mitra dalam mendukung upaya Pemkab Koaka Utara telah memutus penyebaran Covid antara lain Desa/Kelurahan Kecamatan Polri Karang Taruna dan Perintis Daerah setempat

Kedua rangkuman pesan pesanpesan yang dilengkapi dengan menggambarkan secara lengkap efek samping dari infeksi Corona cara mengatasinya langkahlangkah penanggulangan dan penerapan istilahistilah baru terkait penanganan Covid sehingga mudah dan dilakukan oleh individu individu masyarakat Kabupaten Kolaka Utara Ketiga menentukan teknik melalui kerjasama seluruh Fokormida Kabupaten Kolaka Utara dan media apropriasi data Selanjutnya melakukan tes cepat gratis untuk wilayah setempat melaksanakan imunisasi dan pengembangan  kerudung merupakan strategi yang dilakukan Pemkab Kolaka Utara dalam menghentikan penyebaran Covid di Kabupaten Kolaka Utara Selanjutnya keempat adalah penetapan dan pemanfaatan media yaitu media dalam upaya bersama dengan media cetak dan media elektronik memberikan panggilan melalui buletin dan standar melalui situs dan hiburan virtual yang mendapat tempat dengan Pemerintah Kabupaten Kolaka Utara dan untuk perorangan yang membatasi akses data Pemkab Kolaka Utara melakukan pembinaan langsung

Kata Kunci Strategi Komunikasi"
STRATEGI KOMUNIKASI SUKU BAJO DALAM MEMASARKAN HASIL TANKAPAN DI PASAR SENTRAL LACARIA KECAMATAN LASUSUA KABUPATEN KOLAKA UTARA;"INDRI F  4 Strategi Komunikasi Suku Bajo Dalam Memasarkan Hasil

Tangkapan Di Pasar Sentral Lacaría Kecamatan Lasusua Kabupaten Kolaka

Utara Dengan Pembimbing  Bapak Ahmad Hamid SE MSi dan Bapak

Muslan SIP MAP sebagai Pembimbing II Tujuan dari penelitian ini Strategi Komunikasi Suku Bajo Dalam Memasarkan Hasil Tangkapan Di Pasar Sentral Lacaria Kecamatan Lasusua Kabupaten Kolaka Utara Informan penelitian ini terdiri dari Suku Bajo di Desa Sulaho Kecamatan Lasusua Kabupaten Kolaka Utara Jumlah Informan penelitian yaitu  orang jenis penelitian adalah kualitatif Jenis data yang digunakan adalah data kualitatif yaitu data yang diperoleh dalam bentuk studi lapangan observasi kepustakaan dan dokumentasi Hasil penelitian menunjukkan bahwa Strategi Komunikasi Suku Bajo Dalam Memasarkan Hasil Tangkapan Di Pasar Sentral Lacaria Kecamatan Lasusua Kabupaten Kolaka Utara yaitu Strategi pemasaran yang di lakukan oleh pedagang Suku Bajo untuk menjual hasil tangkapannya seperti mendistribusikan hasil tangkapannya ke Pasar Sentral Lacaria dan juga melalui media online seperti Facebook selain itu strategi yang di lakukan adalah dengan mengedepankan kualitas

Kata Kunci Strategi Komunikasi dan Komuniksi Pemasaran"
